MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RISK_MM,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW,RainToday_Yes,RainTomorrow_Yes,MaxTemp_squared
2.4,17.3,0.0,2.2,11.3,31.0,4.0,6,67,33,1030.5,1027.7,1,1,10.7,16.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,299.29
3.2,18.7,0.0,2.6,11.1,31.0,4.0,13,70,32,1032.2,1026.9,1,1,11.0,18.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,349.69
2.5,20.9,0.0,3.6,10.6,44.0,20.0,26,48,35,1025.4,1020.6,2,6,15.4,20.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,436.80999999999995
6.5,25.7,0.0,4.8,10.5,50.0,2.0,24,62,25,1022.8,1016.4,5,1,15.9,24.7,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,660.49
14.4,24.3,0.0,9.4,11.1,52.0,31.0,30,36,25,1010.5,1009.9,1,1,20.4,23.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,590.49
4.9,18.9,0.0,9.6,9.4,44.0,6.0,22,41,32,1015.2,1013.9,2,7,14.9,16.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,357.2099999999999
2.3,16.8,0.0,4.8,11.4,41.0,6.0,28,52,34,1019.8,1017.0,2,1,9.8,16.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,282.24
1.4,20.6,0.0,5.4,11.1,46.0,6.0,30,56,16,1020.8,1015.4,5,1,11.3,19.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,424.36000000000007
5.6,27.6,0.0,5.2,11.0,46.0,15.0,28,44,21,1017.7,1014.1,0,0,19.0,26.7,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,761.7600000000001
16.8,28.9,0.0,10.0,10.8,70.0,31.0,41,44,22,1016.3,1011.8,1,1,22.5,28.4,7.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,835.2099999999999
14.4,20.7,7.6,9.4,4.9,33.0,20.0,19,94,65,1015.5,1013.2,8,4,14.5,19.3,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,428.48999999999995
10.3,21.3,3.0,4.2,6.7,43.0,7.0,19,79,46,1018.1,1013.6,8,1,11.7,19.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,453.69000000000005
11.2,18.0,0.0,4.8,8.4,65.0,24.0,33,65,40,1009.5,1005.3,5,4,12.8,16.2,8.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,324.0
0.3,16.0,8.2,5.4,11.8,57.0,11.0,28,68,45,1016.8,1013.3,1,1,6.9,14.6,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,256.0
0.5,17.9,0.0,5.8,11.5,44.0,2.0,26,72,33,1019.1,1017.5,0,1,7.2,16.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,320.40999999999997
0.5,20.0,0.0,6.2,11.5,31.0,2.0,9,69,22,1026.2,1024.2,0,1,8.1,18.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400.0
4.6,22.0,0.0,4.4,11.0,41.0,6.0,19,82,25,1028.8,1024.9,1,2,10.0,21.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,484.0
8.2,22.4,0.0,5.4,11.2,31.0,2.0,17,70,30,1027.8,1023.8,1,3,13.6,20.6,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,501.75999999999993
4.5,23.9,0.0,4.8,11.7,30.0,4.0,11,67,27,1025.8,1021.5,0,4,12.6,22.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,571.2099999999999
6.7,26.1,0.0,6.2,7.5,70.0,6.0,33,56,47,1020.9,1016.0,4,7,16.3,23.2,13.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,681.21
11.9,21.1,13.2,6.6,7.909366391184574,41.0,7.0,24,82,61,1019.2,1016.7,7,3,14.5,19.4,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,445.21000000000004
9.2,19.6,0.6,3.4,10.4,31.0,4.0,7,71,42,1022.3,1019.7,7,4,11.6,18.4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,384.1600000000001
4.4,21.0,0.0,4.2,12.2,28.0,2.0,9,73,30,1025.7,1022.3,1,1,9.6,19.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,441.0
5.0,24.1,0.0,6.2,12.0,52.0,0.0,26,73,34,1024.5,1020.7,6,1,11.6,21.9,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,580.8100000000001
6.7,24.7,0.0,5.4,8.6,43.0,4.0,20,80,31,1025.7,1022.2,1,7,12.7,23.7,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,610.0899999999999
8.3,28.5,0.0,5.8,9.8,46.0,2.0,26,66,30,1024.1,1019.8,1,6,16.8,27.4,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,812.25
11.3,27.4,0.2,7.6,12.1,52.0,6.0,31,60,20,1021.4,1017.5,1,1,16.4,26.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,750.7599999999999
9.0,20.6,0.0,9.0,6.2,39.0,11.0,11,54,28,1022.3,1018.6,7,5,11.4,18.5,0.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,424.36000000000007
3.4,15.0,0.8,4.8,11.7,70.0,35.0,37,43,24,1023.4,1023.1,1,5,8.3,14.3,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,225.0
3.2,18.0,0.0,7.4,12.2,48.0,26.0,15,47,25,1026.6,1022.8,1,2,9.1,16.3,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,324.0
0.9,20.7,0.0,5.4,8.4,39.0,2.0,17,71,29,1023.2,1018.4,3,8,9.4,19.1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,428.48999999999995
3.3,25.5,0.0,5.2,10.8,43.0,4.0,19,57,16,1018.8,1014.6,0,3,12.0,24.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,650.25
7.9,26.1,0.0,6.8,3.5,43.0,0.0,19,45,20,1017.6,1014.2,5,8,16.3,25.9,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,681.21
9.0,30.7,0.0,7.6,12.1,76.0,7.0,50,38,15,1016.1,1010.8,1,3,20.4,30.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,942.49
7.1,28.4,0.0,11.6,12.7,48.0,2.0,19,45,22,1020.0,1016.9,0,1,17.2,28.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,806.56
12.5,19.9,0.0,8.4,5.3,43.0,11.0,9,63,47,1024.0,1022.8,3,2,14.5,18.3,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,396.00999999999993
12.5,26.9,0.0,5.0,7.1,46.0,6.0,28,69,39,1021.0,1016.2,6,7,15.8,25.9,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,723.6099999999999
12.3,30.2,0.0,6.0,12.6,78.0,31.0,35,43,13,1009.6,1009.2,1,1,23.8,28.6,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,912.04
